,abstract,Tags
784,private international cartel ( pic ) data set comprises largest collection legal-economic information contemporary price-fixing cartel . subset the data collection cover 1990 2019 .,"agricultural economics , antitrust law , antitrust policy , bid rigging , cartel , collusion , competition law , corporate crime , damage , fine , industrial economics , oligopoly , overcharge , penalty , price fixing , recidivism , trade regulation"
785,"lecture given french philosopher gilles deleuze the university paris 8 , 10 november 1981. is lecture 1 a 21-lecture seminar deleuze taught november 1981 june 1982 .","20th century french philosophy , alfred north whitehead , audio recording , cinematography , deleuze recording , deleuze seminar , gilles deleuze , greek tragedy , henri bergson , motion picture , philosophy , philosophy science"
786,"lecture given french philosopher gilles deleuze the university paris 8 , 01 december 1981. is lecture 4 a 21-lecture seminar deleuze taught november 1981 june 1982 .","20th century french philosophy , alfred north whitehead , audio recording , cinematography , deleuze recording , deleuze seminar , edmund husserl , gilles deleuze , henri bergson , maurice merleau-ponty , motion picture , perception , phenomenology , philosophy , photography"
787,"lecture given french philosopher gilles deleuze the university paris 8 , 05 january 1982. is lecture 5 a 21-lecture seminar deleuze taught november 1981 june 1982 .","20th century french philosophy , alfred north whitehead , audio recording , consciousness , deleuze recording , deleuze seminar , gilles deleuze , henri bergson , motion picture , perception , phenomenology , philosophy , brain"
788,"lecture given french philosopher gilles deleuze the university paris 8 , 02 february 1982. is lecture 9 a 21-lecture seminar deleuze taught november 1981 june 1982 .","20th century french philosophy , audio recording , cinematography , deleuze recording , deleuze seminar , d.w. griffith , film , fritz lang , gilles deleuze , motion picture , philosophy , rené descartes , sergei eisenstein"
789,"lecture given french philosopher gilles deleuze the university paris 8 , 02 march 1982. is lecture 11 a 21-lecture seminar deleuze taught november 1981 june 1982 .","20th century french philosophy , agnès varda , alain resnais , arthur robison , audio recording , cinematography , daniel schmid , deleuze recording , deleuze seminar , film , f.w . murnau , gilles deleuze , jacques tourneur , james whale , jean-luc godard , jean-marie straub , jean narboni , michelangelo antonioni , motion picture , pascal auger , philosophy , rainer werner fassbinder , terence fisher , wim wenders"
790,"lecture given french philosopher gilles deleuze the university paris 8 , 09 march 1982. is lecture 12 a 21-lecture seminar deleuze taught november 1981 june 1982 .","20th century french philosophy , audio recording , charles sander peirce , deleuze recording , deleuze seminar , film study ( motion picture ) , gilles deleuze , jean-luc godard , joris ivens , maine de biran , maurice merleau-ponty , phenomenology , philosophy , plato , semiotics , sergei eisenstein"
791,"lecture given french philosopher gilles deleuze the university paris 8 , 16 march 1982. is lecture 13 a 21-lecture seminar deleuze taught november 1981 june 1982 .","20th century french philosophy , audio recording , cinematography , deleuze recording , deleuze seminar , empedocles , erich von stroheim , gilles deleuze , luis buñuel , motion picture , naturalism , philosophy , repetition"
792,"lecture given french philosopher gilles deleuze the university paris 8 , 23 march 1982. is lecture 14 a 21-lecture seminar deleuze taught november 1981 june 1982 .","20th century french philosophy , andré bazin , audio recording , deleuze recording , deleuze seminar , erich von stroheim , film , fritz lang , gilles deleuze , luchino visconti , luis buñuel , motion picture , philosophy"
793,"lecture given french philosopher gilles deleuze the university paris 8 , 20 april 1982. is lecture 15 a 21-lecture seminar deleuze taught november 1981 june 1982 .","20th century french philosophy , audio recording , charlie chaplin , deleuze recording , deleuze seminar , elia kazan , film , f. scott fitzgerald , gilles deleuze , josef von sternberg , motion picture , philosophy , philosophy literature"
794,"lecture given french philosopher gilles deleuze the university paris 8 , 27 april 1982. is lecture 16 a 21-lecture seminar deleuze taught november 1981 june 1982 .","20th century french philosophy , albert lautman , audio recording , bernhard riemann , deleuze recording , deleuze seminar , ethic , film , george canguilhem , gilles deleuze , isaac newton , mathematics , motion picture , philosophy , enlightenment"
795,"lecture given french philosopher gilles deleuze the university paris 8 , 11 may 1982. is lecture 18 a 21-lecture seminar deleuze taught november 1981 june 1982 .","20th century french philosophy , audio recording , burlesque , buster keaton , charlie chaplin , deleuze recording , deleuze seminar , film , french new wave , gilles deleuze , harold lloyd , jacques tati , motion picture , philosophy , roberto rossellini , sensory-motor , cliché-image"
796,"lecture given french philosopher gilles deleuze the university paris 8 , 01 june 1982. is lecture 21 a 21-lecture seminar deleuze taught november 1981 june 1982 .","20th century french philosophy , audio recording , charles sander peirce , cinematography , deleuze recording , deleuze seminar , gilles deleuze , motion picture , ontology , philosophy , semiotics"
797,"lecture given french philosopher gilles deleuze the university paris 8 , 04 may 1982. is lecture 17 a 21-lecture seminar deleuze taught november 1981 june 1982 .","20th century french philosophy , audio recording , cinematography , deleuze recording , deleuze seminar , gilles deleuze , john cassavetes , john do passos , martin scorsese , motion picture , philosophy , philosophy literature , post-war cinema , sidney lumet , american dream , cliché-image , novel , woody allen"
798,"february 06 , 2016 , magnitude 6.7 earthquake occurred meinong , taiwan . reconnaissance effort conducted reinforced concrete structure around tainan city and this database contains result this survey .","2016 taiwan earthquake , building performance , civil engineering , datacenterhub , earthquake , earthquake damage , high-rise building , masonry infill , meinong , priority index , reinforced concrete , structural engineering , tainan , taiwan"
799,"lecture given french philosopher gilles deleuze the university paris 8 , 17 november 1981. is lecture 2 a 21-lecture seminar deleuze taught november 1981 june 1982 .","20th century french philosophy , albert einstein , audio recording , consciousness , deleuze recording , deleuze seminar , duration , erich von stroheim , gilles deleuze , henri bergson , motion picture , philosophy , philosophy science , real time , open , theory relativity"
800,"lecture given french philosopher gilles deleuze the university paris 8 , 24 november 1981. is lecture 3 a 21-lecture seminar deleuze taught november 1981 june 1982 .","20th century french philosophy , abel gance , audio recording , cinematography , deleuze recording , deleuze seminar , duration , f.w . murnau , gilles deleuze , henri bergson , jean epstein , motion picture , philosophy , sergei eisenstein"
801,"lecture given french philosopher gilles deleuze the university paris 8 , 12 january 1982. is lecture 6 a 21-lecture seminar deleuze taught november 1981 june 1982 .","20th century french philosophy , audio recording , cinematography , consciousness , deleuze recording , deleuze seminar , film , gilles deleuze , henri bergson , motion picture , philosophy , philosophy literature , photography , pier paolo pasolini"
